id,status,question,best_ret,reason,required_terms,forbidden_terms,min_pic_count,language
82,locked,"""不同型号空调的清洁频率是多少？""","建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1. 关闭电源并拔下电源线。 2. 打开前盖板，轻轻掀起盖板两侧即可。 * 功能会根据机型有所调整。 3. 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 * 功能会根据机型有所调整。 4. 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5. 将滤网置于阴凉处晾干。
可参考配图：<PIC> Manual01_29、Manual01_30。",local_systematic_v66,,,1,zh
83,locked,"""如何清洁空调的空气滤网？""","建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1. 关闭电源并拔下电源线。 2. 打开前盖板，轻轻掀起盖板两侧即可。 * 功能会根据机型有所调整。 3. 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 * 功能会根据机型有所调整。 4. 用吸尘器清理滤网，或用温水冲洗，若滤网污垢较难清理，可在温水中加入洗涤剂清洗。 5. 将滤网置于阴凉处晾干。
可参考配图：<PIC> Manual01_29、Manual01_30。",local_systematic_v66,,,1,zh
84,locked,"""如何清洁空调的3M多重防护滤网？""","您好，
1. 关闭电源并拔下电源线。 2. 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3. 抽出 3M 多重防护滤网。 * 功能会根据机型有所调整。 4. 用吸尘器清理滤网污垢，切勿用水清洗 3M 多重防护滤网，以免造成滤网损坏。
可参考配图：<PIC> Manual01_31。",local_systematic_v66,,,1,zh
85,locked,"""如何清洁空调的等离子滤网？""","您好，
1. 关闭电源并拔下电源线。 2. 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3. 在 10 秒内取下等离子滤网。 * 功能会根据机型有所调整。 4. 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5. 将滤网置于阴凉处晾干。
可参考配图：<PIC> Manual01_32。",local_systematic_v66,,,1,zh
86,locked,"""如何快速组装蒸汽清洁机？""","您好，蒸汽清洁机快速组装不需要专用工具，可按以下步骤操作： 1. 从机身底部取下机身锁扣。 2. 将机身底部滑入旋转拖把头的颈部位置，并对齐锁扣孔。 3. 插入机身锁扣，将机身和拖把头固定。 4. 将手柄杆插入机身，直到听到咔嗒声并确认锁定到位。
可参考配图：<PIC> Manual05_3、Manual05_4、Manual05_5。",local_systematic_v66,,,1,zh
87,locked,"""蒸汽清洁机有哪些实用的产品功能？如何快速上手使用？""","您好，蒸汽清洁机的实用功能主要包括： 1. 手持蒸汽器可拆下使用，便于清洁局部区域。 2. 拖把头适合硬质地面清洁。 3. 布艺清洁头可搭配清洁布处理玻璃或硬质表面。 4. 喷射喷嘴、弧形喷嘴等配件可用于缝隙、边角或硬质表面清洁。 使用前请确认部件锁扣固定到位，并按不同清洁场景选择合适配件。
可参考配图：<PIC> Manual05_1、Manual05_2、Manual05_12。",local_systematic_v66,,,1,zh
88,locked,"""如何使用蒸汽清洁机清洁硬质地面？""",您好，使用蒸汽清洁机清洁硬质地面时，请注意： 1. 本机适用于瓷砖、Vinyl 地板、复合地板、大理石、石材及封边木地板。 2. 清洁前请先扫地或吸尘。 3. 清洁时缓慢移动机器，同时按下开关输出蒸汽。 4. 如需对某一区域消毒，可将蒸汽拖把停留至少 15 秒，但不要超过 20 秒。 5. 不出蒸汽时，请先拔掉电源、取下水箱加水后再继续清洁。 注意：不可用于未封边木地板；首次使用时，机器可能需要数秒才会出蒸汽。,local_systematic_v66,,,0,zh
89,locked,"""组装人体工学椅涉及哪些部件？""","您好，人体工学椅组装时主要会用到这些部件：椅背、座垫、扶手、底盘、气杆、底座、脚轮、连接件、头枕和腰枕等。 组装顺序通常是先安装脚轮和底座/气杆，再安装底盘、座椅、椅背连接件、扶手，最后装头枕与腰枕。
可参考配图：<PIC> Manual02_0。",local_systematic_v66,,,1,zh
90,locked,"""椅子的扶手使用一段时间后为什么会松动？""","常见问题：Q：使用一段时间后扶手变松怎么办？A：大多数情况下，扶手和椅背的螺丝会在使用一段时间后松动，重新拧紧螺丝即可解决问题
可参考配图：<PIC> Manual02_0、Manual02_1。",local_systematic_v66,,,1,zh
91,locked,"""这款椅子有哪些功能？""","您好，这款人体工学椅的主要功能包括： 1. 高度调节：向上拉起升降拉杆调节椅子高度，到合适高度后松开。 2. 椅背后仰：向上拉起后仰拉杆，椅背可随人体动作独立倾斜；向下按下可锁定角度。 3. 腰枕按摩：插入 USB 后可启用腰枕按摩功能。 4. 扶手/头枕/腰枕用于提升支撑和舒适度；使用一段时间后如扶手松动，可重新拧紧螺丝。
可参考配图：<PIC> Manual02_0。",local_systematic_v66,,,1,zh
92,locked,"""洗碗机的部件有哪些？""","您好，洗碗机常见部件和操作区域包括：开机/关机键、启动/暂停/取消键、显示屏、程序选择键、半载/洗涤块键、预约启动键、盐量与亮碟剂指示区域、上下层餐具篮、喷淋臂、过滤器、洗涤剂盒和亮碟剂盒等。
可参考配图：<PIC> Manual06_15、Manual06_16。",local_systematic_v66,,,1,zh
93,locked,"""首次使用时，如何将洗碗机连接到排水口？""","您好，
1. 厘米。 排水管长度超过 4 米会导致洗涤不干净。 将排水管平直连接到排水管，不得弯折。 牢固固定排水管，防止工作时脱落。 排水管必须连接到污水系统，不得连接到地表水。
可参考配图：<PIC> Manual06_2。",local_systematic_v66,,,1,zh
94,locked,"""使用前如何为洗碗机添加专用盐？""","产品中只能使用洗碗机专用软化盐。 建议使用颗粒或粉末状软化盐。 请勿使用食盐等含不溶物的盐，否则软水系统性能会逐渐下降。 启动产品时盐箱会进水，因此请在启动机器前添加软化盐。 1. 先取出下层碗篮以便添加软化盐。 2. 逆时针旋转盐箱盖打开（A、B）。 首次使用前，向软水系统注入 1 升水（C）。 使用盐斗向盐箱加盐（D）。 为加速盐的溶解，可用勺子搅拌。 盐箱约可装入 2 公斤软化盐。 3. 盐箱加满后盖上盖子并拧紧。 4. 若加盐后不立即启动洗涤程序，请空载运行最短程序，溶解并冲散机器内散落的盐。 由于市场上不同盐品牌的颗粒大小不同，且水硬度可能存在差异，盐在水中的溶解可能需要数小时。因此，加盐后盐量指示灯可能仍会亮一段时间。
可参考配图：<PIC> Dish_washer_07、Dish_washer_01。",local_systematic_v66,,,1,zh
95,locked,"""如何为洗碗机添加洗涤剂？""","您好，给洗碗机添加洗涤剂时，请按说明书步骤操作： 1. 在即将运行程序前，向右推动卡扣打开洗涤剂盒盖。 2. 按所选程序和餐具脏污程度，加入建议量的粉末或块状洗涤剂；洗涤剂盒内有 15 cm³ 和 25 cm³ 刻度，满容量为 40 cm³。 3. 如果餐具放置时间较长、残渣已经干结，可同时在 5 cm³ 小格中加入洗涤剂。 4. 轻轻按下盒盖，听到咔嗒声表示已关紧。 提示：无预洗的短程序建议使用粉末洗涤剂；过量使用粉末洗涤剂可能无法完全溶解，并在玻璃器皿上留下划痕。
可参考配图：<PIC> Dish_washer_03、Manual06_4。",local_systematic_v66,,,1,zh
96,locked,"""如何为洗碗机添加洗涤块？""","您好，洗碗机可使用 2 合 1、3 合 1、4 合 1、5 合 1 等洗涤块。使用洗涤块功能时： 1. 按开机/关机键开机。 2. 选择所需程序。 3. 按半载/洗涤块键，直到洗涤块指示灯亮起。 4. 按启动/暂停/取消键并关闭机门开始运行。 该功能开启时，盐量和亮碟剂指示灯会关闭；如需更好洗涤和烘干效果，说明书仍建议优先分别使用洗涤剂、亮碟剂和专用盐。
可参考配图：<PIC> Manual06_5、Manual06_15、Manual06_16。",local_systematic_v66,,,1,zh
97,locked,"""如何在洗碗机中添加和使用亮碟剂以获得更好的洗涤效果？""","1. 按下卡扣打开亮碟剂盒盖（B）。 2. 向盒内加注至 MAX 刻度线。 3. 轻轻按下关闭盒盖。 擦净溢出的亮碟剂。 意外溢出的亮碟剂会产生泡沫，最终降低洗涤效果。 4. 将亮碟剂剂量调节旋钮手动调至 1-6 之间的位置（4）。 若洗涤后餐具上有污渍，需调高剂量；若手擦后有蓝色痕迹，则调低剂量。出厂默认设置为 4。
可参考配图：<PIC> Manual06_5。",local_systematic_v66,,,1,zh
